Date,Open,High,Low,Close,Adj Close,Volume,Stock,SMA_50,T_SMA_50,SMA_150,T_SMA_150,SMA_200,T_SMA_200,VOL_50,EMA_5,T_EMA_5,EMA_10,T_EMA_10,EMA_21,T_EMA_21,EMA_50,T_EMA_50,EMA_200,T_EMA_200,MACD,SIGNAL,HIST,RSI
2019-06-03,147.61000061035156,151.25,147.5,150.41000366210938,145.8163299560547,2479200,CI,,False,,False,,False,,150.0,True,150.0,True,150.0,True,150.0,True,150.0,True,0.0,0.0,0.0,
2019-06-04,151.88999938964844,154.7899932861328,151.42999267578125,154.0500030517578,149.3451690673828,2251100,CI,,False,,False,,False,,152.0,True,151.0,True,151.0,True,151.0,True,150.0,True,0.2903703216813369,0.058074064336267384,0.23229625734506953,
2019-06-05,155.3800048828125,155.3800048828125,152.13999938964844,153.80999755859375,149.1124725341797,2194000,CI,,False,,False,,False,,152.0,True,152.0,True,151.0,True,151.0,True,150.0,True,0.49541363611737665,0.14554197869248925,0.3498716574248874,
2019-06-06,153.6999969482422,154.66000366210938,153.1199951171875,153.72000122070312,149.0252227783203,1300600,CI,,False,,False,,False,,153.0,True,152.0,True,151.0,True,151.0,True,151.0,True,0.6432351730532844,0.24508061756464827,0.3981545554886361,
2019-06-07,154.44000244140625,158.0,153.92999267578125,157.47000122070312,152.66067504882812,1862400,CI,,False,,False,,False,,154.0,True,153.0,True,152.0,True,151.0,True,151.0,True,1.0508647513016172,0.4062374443120421,0.644627306989575,
2019-06-10,157.8699951171875,158.47999572753906,156.3300018310547,156.5500030517578,151.768798828125,1465300,CI,,False,,False,,False,,155.0,True,154.0,True,152.0,True,151.0,True,151.0,True,1.2848668204828755,0.5819633195462088,0.7029035009366666,
2019-06-11,156.89999389648438,158.3800048828125,156.05999755859375,156.36000061035156,151.58460998535156,1263300,CI,,False,,False,,False,,156.0,True,154.0,True,153.0,True,151.0,True,151.0,True,1.4384025281282788,0.7532511612626229,0.6851513668656559,
2019-06-12,155.8000030517578,156.42999267578125,154.60000610351562,156.07000732421875,151.30348205566406,1242000,CI,,False,,False,,False,,156.0,True,154.0,True,153.0,True,152.0,True,151.0,True,1.5191686178099246,0.9064346525720834,0.6127339652378412,
2019-06-13,156.50999450683594,158.1999969482422,155.52000427246094,158.11000061035156,153.28115844726562,952000,CI,,False,,False,,False,,157.0,True,155.0,True,153.0,True,152.0,True,151.0,True,1.7278689374763871,1.070721509552944,0.657147427923443,
2019-06-14,158.33999633789062,159.91000366210938,156.69000244140625,158.41000366210938,153.57199096679688,1473600,CI,,False,,False,,False,,157.0,True,156.0,True,154.0,True,152.0,True,151.0,True,1.895621637213111,1.2357015350849776,0.6599201021281333,
2019-06-17,158.4600067138672,159.6699981689453,158.02999877929688,159.11000061035156,154.2506103515625,979000,CI,,False,,False,,False,,158.0,True,156.0,True,154.0,True,152.0,True,151.0,True,2.0612895016846835,1.4008191284049187,0.6604703732797648,
2019-06-18,160.0,161.07000732421875,158.6999969482422,159.83999633789062,154.9583282470703,1561800,CI,,False,,False,,False,,158.0,True,157.0,True,155.0,True,153.0,True,151.0,True,2.2258290603571993,1.565821114795375,0.6600079455618244,
2019-06-19,160.0,161.6999969482422,157.97000122070312,160.1999969482422,155.30731201171875,2386500,CI,,False,,False,,False,,159.0,True,158.0,True,155.0,True,153.0,True,151.0,True,2.358094244070429,1.7242757406503857,0.6338185034200434,
2019-06-20,160.6199951171875,160.82000732421875,158.75999450683594,159.75,154.87106323242188,1546400,CI,,False,,False,,False,,159.0,True,158.0,True,156.0,True,153.0,True,151.0,True,2.398950751176045,1.8592107427555178,0.5397400084205273,
2019-06-21,160.27999877929688,162.61000061035156,158.6199951171875,161.14999389648438,156.2283477783203,3055000,CI,,False,,False,,False,,160.0,True,159.0,True,156.0,True,154.0,True,151.0,True,2.5153027897826234,1.9904291521609392,0.5248736376216843,85.17846502761005
2019-06-24,161.0,161.0,159.00999450683594,160.4600067138672,155.5594024658203,1404400,CI,,False,,False,,False,,160.0,True,159.0,True,157.0,True,154.0,True,151.0,True,2.522755662558666,2.0968944542404846,0.4258612083181812,78.55481828057249
2019-06-25,159.55999755859375,160.82000732421875,158.83999633789062,160.0800018310547,155.19097900390625,1245800,CI,,False,,False,,False,,160.0,True,159.0,True,157.0,True,154.0,True,152.0,True,2.4695316757906767,2.171421898550523,0.29810977724015375,75.09151094147492
2019-06-26,160.25,160.63999938964844,156.3699951171875,156.91000366210938,152.1177978515625,1530400,CI,,False,,False,,False,,159.0,False,159.0,False,157.0,False,154.0,True,152.0,True,2.146811813127357,2.1664998814658896,-0.01968806833853254,53.787756318718266
2019-06-27,157.27999877929688,158.7100067138672,156.36000061035156,157.88999938964844,153.06790161132812,1362300,CI,,False,,False,,False,,159.0,False,159.0,False,157.0,True,154.0,True,152.0,True,1.9476798213500501,2.122735869442722,-0.17505604809267172,57.7759400037229
2019-06-28,158.0500030517578,159.13999938964844,156.50999450683594,157.5500030517578,152.73826599121094,3249500,CI,,False,,False,,False,,158.0,False,158.0,False,157.0,True,154.0,True,152.0,True,1.7423467316489223,2.046658041883962,-0.30431131023503966,55.971188682587304
2019-07-01,158.9199981689453,159.83999633789062,157.91000366210938,158.75,153.901611328125,1715000,CI,,False,,False,,False,,158.0,True,158.0,True,157.0,True,155.0,True,152.0,True,1.657343677393584,1.9687951689858862,-0.31145149159230234,60.64393883994621
2019-07-02,158.9199981689453,161.83999633789062,157.32000732421875,161.80999755859375,156.86817932128906,1738000,CI,,False,,False,,False,,160.0,True,159.0,True,158.0,True,155.0,True,152.0,True,1.815961104774857,1.9382283561436804,-0.12226725136882344,69.52563460163756
